uid,n_CP_visited,sum_fix_dur,mean_fix_dur,n_fixs,max_sum_reading_dur_per_content-page,mean_sum_reading_dur_per_content-page,mean_dur_per_RS,n_RS,sum_RF_dur,mean_RF_dur_per_CP,mean_n_RF_per_CP,mean_RF_dur,n_RF,max_y_of_RF,mean_y_of_RF,ratio_RF_per_fix,ratio_RF_dur_per_fix_dur,ratio_n_RF_per_n_RS,n_REG,mean_n_RS_per_CP,ratio_n_REG_per_n_RS,ratio_n_REG_per_sec,mean_len_RF_in_px,sum_len_RS_in_px,mean_len_REG_in_px,sum_len_REG_in_px,mean_len_RS_in_px,mean_dur_until_first_REG_per_RS
32,11,1090304.4,458.6892721918384,2377,14140.0,7179.660000000001,2111.6647058823532,17,35898.3,7179.660000000001,19.6,366.3091836734694,98,947.1,603.8321428571429,0.04122843920908709,0.03292502534154682,5.764705882352941,14,3.4,0.8235294117647058,0.3899906123688308,89.27133752264216,7498.792351901941,235.3771823873311,3295.2805534226354,441.10543246482007,422.85555555555555
33,24,787603.5,439.265755716676,1793,6510.5,3037.4375,2024.9583333333333,12,24299.5,3037.4375,6.75,449.99074074074076,54,1320.75,527.8037037037037,0.03011712214166202,0.03085245304267947,4.5,3,1.625,0.25,0.12345933043889792,80.4802668536825,4104.493609537807,160.04404596685845,480.13213790057534,342.0411341281506,367.26666666666665
34,11,1082670.4,426.2481889763779,2540,68258.6,30492.900000000005,2613.677142857143,35,91478.7,30492.900000000005,59.0,516.828813559322,177,2268.6,1406.6081920903955,0.06968503937007874,0.08449358179553076,5.057142857142857,15,11.666666666666666,0.42857142857142855,0.16397259689960617,83.58576752970039,13540.894339811464,144.4307866948354,2166.4618004225313,386.8826954231847,838.3555555555555
35,31,1166356.4,457.75368916797487,2548,12019.1,5236.266666666666,2166.7310344827583,29,62835.2,5236.266666666666,10.583333333333334,494.76535433070865,127,1385.75,833.6157480314961,0.049843014128728415,0.053873070015305786,4.379310344827586,7,2.4166666666666665,0.2413793103448276,0.11140252597270321,83.23564637291572,9988.277564749887,140.21893498577637,981.5325449004347,344.42336430172026,670.5
36,7,686862.1,389.3776077097506,1764,35666.7,11126.38,2060.4407407407407,27,55631.9,11126.38,27.2,409.0580882352941,136,1422.0500000000002,834.5713235294118,0.07709750566893424,0.08099427818189416,5.037037037037037,10,5.6,0.37037037037037035,0.17975298345014282,83.45404468735155,10515.209630606296,118.3414231236288,1183.414231236288,389.4522085409739,416.44444444444446
37,21,1065813.3,501.3232831608655,2126,17293.7,7156.56,2862.6240000000003,25,71565.6,7156.56,13.4,534.0716417910448,134,1279.75,742.8499999999999,0.06302916274694262,0.06714646927374616,5.36,22,2.5,0.88,0.30741026414925604,81.16963711120566,9090.999356455033,146.05974031968833,3213.3142870331435,363.63997425820133,639.31875
38,10,1161873.9,492.7370229007633,2358,104217.4,29919.071428571428,2685.0448717948716,78,209433.5,29919.071428571428,59.57142857142857,502.2386091127098,417,1782.4,769.6821342925659,0.17684478371501272,0.18025493127954764,5.346153846153846,21,11.142857142857142,0.2692307692307692,0.10027049158802197,72.83654612924,28843.272267179043,96.41081890386239,2024.6271969811103,369.78554188691083,489.34736842105264
39,4,421146.3,405.3381135707411,1039,1819.4,1546.5500000000002,1546.5500000000002,2,3093.1000000000004,1546.5500000000002,4.0,386.63750000000005,8,520.05,433.79999999999995,0.007699711260827719,0.007344478628923014,4.0,1,1.0,0.5,0.32330024894119164,84.96010043907631,594.7207030735342,293.5575114010881,293.5575114010881,297.3603515367671,235.4
40,14,838437.5,391.97639083683964,2139,21734.0,8220.471428571429,1918.1100000000001,30,57543.3,8220.471428571429,22.142857142857142,371.24709677419355,155,3498.4,1259.400322580645,0.07246376811594203,0.06863159150204995,5.166666666666667,14,4.285714285714286,0.4666666666666667,0.2432950491195326,89.1202985136602,12565.962090426088,137.81428806192278,1929.400032866919,418.86540301420297,406.1666666666667
41,5,443293.7,401.53414855072464,1104,6443.900000000001,4841.099999999999,2074.7571428571428,7,14523.3,4841.099999999999,10.333333333333334,468.4935483870967,31,927.3,635.8370967741936,0.028079710144927536,0.0327622522043512,4.428571428571429,2,2.3333333333333335,0.2857142857142857,0.1377097491616919,80.59099388209093,2337.1388225806368,140.50704896371386,281.0140979274277,333.8769746543767,809.55
42,82,1119943.8,500.8693202146691,2236,27228.8,1949.618,2785.1685714285713,35,97480.9,1949.618,3.3,590.7933333333333,165,1670.25,639.499696969697,0.07379248658318426,0.08704088544443032,4.714285714285714,10,1.38,0.2857142857142857,0.10258419854556124,74.81974701331971,11597.060787064554,121.15496160416494,1211.5496160416494,331.3445939161301,508.0625
44,27,958178.7,435.14019073569483,2202,36807.8,6661.673333333334,1921.6365384615385,52,99925.1,6661.673333333334,16.0,416.3545833333334,240,2688.25,1111.953125,0.10899182561307902,0.10428649687161697,4.615384615384615,8,3.466666666666667,0.15384615384615385,0.08005996491372037,89.13859254183718,20680.153469706227,244.28701634241003,1954.2961307392802,397.69525903281203,515.4375
45,12,743783.6,344.98311688311685,2156,31223.5,12650.325,1581.290625,64,101202.6,12650.325,41.375,305.74803625377643,331,1916.6,811.2978851963745,0.15352504638218925,0.1360645757717702,5.171875,22,8.0,0.34375,0.21738571933922646,87.55686052301273,27055.069901610936,239.03738082750863,5258.82237820519,422.73546721267087,379.74666666666667
46,26,1158362.6,521.3153015301531,2222,13104.3,6328.099999999999,3164.0499999999997,24,75937.2,6328.099999999999,9.666666666666666,654.6310344827587,116,2026.0,637.7514367816092,0.052205220522052204,0.06555563862300111,4.833333333333333,13,2.0,0.5416666666666666,0.17119409196019872,63.55700335808335,6546.371345882585,101.67537656418882,1321.7798953344547,272.76547274510773,1513.5222222222224
47,23,1113446.8,434.4310573546625,2563,19697.8,9284.91,2159.281395348837,43,92849.1,9284.91,20.3,457.38472906403945,203,2726.7,890.0413793103448,0.07920405774483028,0.08338889653282043,4.72093023255814,18,4.3,0.4186046511627907,0.19386294535972884,88.62584817549485,16395.781912466548,156.75038966336763,2821.5070139406175,381.2972537782918,392.25
48,10,1138749.4,340.73889886295626,3342,124995.9,24224.92222222222,1603.1198529411763,136,218024.3,24224.92222222222,72.88888888888889,332.3541158536585,656,1988.0,926.1901676829268,0.19628964691801318,0.19145942030792729,4.823529411764706,37,15.11111111111111,0.27205882352941174,0.1697058538887638,82.20729409363237,50886.315043958435,151.05282116494283,5588.954383102884,374.16408120557674,365.1766666666666
49,6,252075.0,304.80652962515114,827,1552.5,1552.5,1552.5,1,1552.5,1552.5,5.0,310.5,5,1318.65,1295.9,0.006045949214026602,0.006158881285331747,5.0,0,1.0,0.0,0.0,64.32760808315975,321.63804041579874,,,321.63804041579874,
50,4,114850.2,411.6494623655914,279,4122.5,2520.6666666666665,1890.5,4,7562.0,2520.6666666666665,7.0,360.0952380952381,21,1697.95,1268.9714285714285,0.07526881720430108,0.06584228847664175,5.25,2,1.3333333333333333,0.5,0.2644802962179318,90.11589453532787,1712.2019961712294,270.3075809306424,540.6151618612848,428.0504990428074,208.65
52,7,1011813.2,362.5271228950197,2791,17707.3,13242.166666666666,1891.7380952380952,21,39726.5,13242.166666666666,33.333333333333336,397.265,100,1762.0,831.7,0.03582945180938732,0.03926268208400523,4.761904761904762,12,7.0,0.5714285714285714,0.30206537198091954,93.95167535729524,8267.747431441981,153.41855091590452,1841.0226109908542,393.7022586400943,403.6636363636364
53,6,133338.7,394.4931952662722,338,11067.9,11067.9,1844.6500000000003,6,11067.9,11067.9,29.0,381.651724137931,29,1688.8000000000002,1485.2844827586207,0.08579881656804733,0.08300590901216225,4.833333333333333,0,6.0,0.0,0.0,101.94036919422098,2956.2707066324083,,,492.7117844387347,
54,17,1165055.8,471.4916228247673,2471,12252.4,6963.849999999999,2785.54,15,41783.1,6963.849999999999,11.333333333333334,614.4573529411764,68,1521.45,1103.9845588235294,0.027519222986645085,0.035863604129518944,4.533333333333333,4,2.5,0.26666666666666666,0.09573248514351497,76.84312557869555,4917.960037036515,159.05171773826453,636.2068709530581,327.864002469101,863.85
55,18,865549.1,444.0990764494612,1949,33835.9,8152.692857142858,2075.230909090909,55,114137.7,8152.692857142858,18.785714285714285,433.9836501901141,263,2435.3,770.8958174904943,0.1349409953822473,0.13186738915215787,4.781818181818182,18,4.0,0.32727272727272727,0.15770424671252356,87.05185667889941,21327.704886330357,181.46497368506817,3266.369526331227,387.77645247873375,457.6294117647059
57,16,970953.4,421.7868809730669,2302,39678.6,9532.963636363636,2557.624390243903,41,104862.6,9532.963636363636,19.09090909090909,499.34571428571434,210,3600.7,1501.6604761904762,0.09122502172024327,0.10799962181501192,5.121951219512195,15,3.727272727272727,0.36585365853658536,0.14304432657591934,87.88983181813879,17138.517204537064,187.98843982055467,2819.8265973083203,418.01261474480646,447.30999999999995
58,25,1008464.3,495.073294059892,2037,10817.3,6685.799999999999,2228.6000000000004,18,40114.8,6685.799999999999,13.833333333333334,483.31084337349404,83,1989.4,992.9072289156627,0.040746195385370644,0.03977810617589537,4.611111111111111,3,3.0,0.16666666666666666,0.0747853659995812,89.88280065419117,7190.6240523352935,270.743004225179,812.229012675537,399.4791140186274,472.9666666666667
59,3,667304.1,414.2173184357542,1611,165296.6,165296.6,2233.737837837838,74,165296.6,165296.6,397.0,416.3642317380353,397,1544.95,1107.9707808564233,0.24643078833022966,0.24770805394422124,5.364864864864865,37,74.0,0.5,0.22384005478636584,86.75390414176832,31231.405491036592,129.76298913420638,4801.230597965636,422.04602014914315,316.6275862068966
60,11,386569.9,405.2095387840671,954,7929.5,3418.1000000000004,1953.2000000000003,7,13672.4,3418.1000000000004,7.75,441.0451612903226,31,2078.9,987.6548387096774,0.03249475890985325,0.035368506446052835,4.428571428571429,1,1.75,0.14285714285714285,0.07314004856499225,86.13239640516488,2583.9718921549465,462.2906120612878,462.2906120612878,369.13884173642094,166.9
61,21,900872.3,385.64738869863015,2336,10917.6,7799.42,1772.5954545454545,22,38997.1,7799.42,19.4,402.0319587628866,97,1675.85,885.0932989690722,0.041523972602739725,0.04328815526906532,4.409090909090909,7,4.4,0.3181818181818182,0.17950052696226132,85.94257194198534,7734.831474778681,123.58445414601849,865.0911790221294,351.5832488535764,584.1166666666667
62,16,820096.3,486.41536180308424,1686,17047.6,8808.616666666667,2516.747619047619,21,52851.7,8808.616666666667,16.166666666666668,544.8628865979381,97,2199.65,923.9896907216495,0.05753262158956109,0.06444572423994596,4.619047619047619,2,3.6666666666666665,0.09523809523809523,0.037841734513743175,90.26736641748587,8575.399809661158,169.7665691342987,339.5331382685974,408.3523718886266,267.1
63,18,1198676.2,349.26462703962704,3432,28687.1,11490.557142857142,1748.5630434782609,46,80433.9,11490.557142857142,31.285714285714285,367.2780821917808,219,2527.1000000000004,1192.1817351598172,0.06381118881118882,0.06710227499302981,4.760869565217392,18,6.571428571428571,0.391304347826087,0.2237862393841403,89.70802464246876,18031.31295313622,182.61183067641323,3287.0129521754384,391.9850641986135,422.9066666666667
65,13,744170.7,429.65975750577365,1732,47307.7,17475.622222222224,2383.039393939394,66,157280.6,17475.622222222224,38.111111111111114,458.5440233236152,343,3165.0,1273.2657434402333,0.19803695150115475,0.21135016468667742,5.196969696969697,12,7.333333333333333,0.18181818181818182,0.07629675878652548,75.90414057667577,25124.27053087968,159.34257164257647,1912.1108597109176,380.6707656193891,435.52727272727276
66,15,592436.0,493.69666666666666,1200,10165.9,4662.933333333333,2331.4666666666667,6,13988.8,4662.933333333333,8.333333333333334,559.552,25,1280.45,938.9,0.020833333333333332,0.02361233956072892,4.166666666666667,2,2.0,0.3333333333333333,0.1429715200732014,85.86515041264357,1974.8984594908022,80.32675198266458,160.65350396532915,329.149743248467,742.8
67,14,1048076.2,436.3348043297252,2402,30815.0,10811.792307692307,2066.9602941176468,68,140553.3,10811.792307692307,25.615384615384617,422.0819819819819,333,3085.65,1194.028978978979,0.13863447127393838,0.13410599343826335,4.897058823529412,20,5.230769230769231,0.29411764705882354,0.14229477358411366,88.78191499643717,27788.739393884833,128.6387421772281,2572.774843544562,408.65793226301224,389.52666666666664
68,8,1096925.1,477.9630065359477,2295,22401.5,7450.433333333333,2128.695238095238,21,44702.6,7450.433333333333,15.166666666666666,491.2373626373626,91,2315.65,1407.610989010989,0.03965141612200436,0.04075264573670526,4.333333333333333,5,3.5,0.23809523809523808,0.11185031743120087,85.71701562673954,7371.6633438996005,194.8241744963788,974.1208724818939,351.03158780474286,657.8199999999999
